link,title,location,price,area,category,direction,floor_num,toilet_num,street,livingroom_num,bedroom_num,liability
https://nhadat.cafeland.vn/ban-nha-mat-tien-hiep-binh-hiep-binh-chanh-300m10x30-thu-60trth-chi-45ttlmoi-2262895.html,Bán nhà Mặt Tiền Hiệp Bình-Hiệp Bình Chánh-300m(10x30) thu 60tr/th chỉ 45t(Tlmoi,"Hiệp Bình Chánh, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin",~150 triệu/m2,300m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/quan-11-thai-phien-phuong-8-quan-11-6-tang-7pn-109-ty-2260438.html,"Quận 11, Thái Phiên, Phường 8 Quận 11, 6 tầng, 7PN, 10.9 tỷ","Thái Phiên, Phường 8, Quận 11, TP. Hồ Chí Minh Lưu tin",~209 triệu/m2,52m2,Bán nhà riêng,,6 tầng,7,,1,7 phòng,Sổ hồng
https://nhadat.cafeland.vn/quan-10-hxh-cach-mang-thang-tam-p12-60m2-4-tang-ngang-45m-nhinh-26-ty-2254737.html,"Quận 10, HXH Cách Mạng Tháng Tám, P12, 60m2, 4 tầng, ngang 4.5m, nhỉnh 26 tỷ","Cách Mạng Tháng Tám, Phường 12, Quận 10, TP. Hồ Chí Minh Lưu tin",~441 triệu/m2,60m2,Bán nhà riêng,,4 tầng,4,,1,3 phòng,
https://nhadat.cafeland.vn/quan-11-hem-xe-hoi-binh-thoi-phuong-9-80m2-5-tang-7pn-nhinh-12-ty-2264199.html,"Quận 11, Hẻm xe hơi Bình Thới, phường 9, 80m2, 5 tầng, 7PN, nhỉnh 12 tỷ","Bình Thới, Phường 9, Quận 11, TP. Hồ Chí Minh Lưu tin",~154 triệu/m2,81m2,Bán nhà riêng,,5 tầng,7,,1,7 phòng,Sổ hồng
https://nhadat.cafeland.vn/quan-10-hem-xe-hoi-nguyen-kim-phuong-6-47m2-4-tang-nhinh-9-ty-2265630.html,"Quận 10, Hẻm xe hơi Nguyễn Kim, phường 6, 47m2, 4 tầng, nhỉnh 9 tỷ","Nguyễn Kim, Phường 6, Quận 10, TP. Hồ Chí Minh Lưu tin",~202 triệu/m2,47m2,Bán nhà riêng,,4 tầng,3,,1,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/hem-xe-tai-duong-hoa-binh-p5-quan-11-66m2-5-tang-moi-dep-10-ty-tl-2265684.html,"Hẻm xe tải đường Hòa Bình, P5, Quận 11, 66m2, 5 tầng mới đẹp, 10 tỷ TL","Hòa Bình, Phường 5, Quận 11, TP. Hồ Chí Minh Lưu tin",~151 triệu/m2,66m2,Bán nhà riêng,,5 tầng,6,8m,1,5 phòng,Sổ hồng
https://nhadat.cafeland.vn/quan-6-hem-xe-hoi-phuong-11-38m2-3-tang-nhinh-5-ty-2268119.html,"Quận 6, Hẻm xe hơi, phường 11, 38m2, 3 tầng. nhỉnh 5 tỷ","Hậu Giang, Phường 11, Quận 6, TP. Hồ Chí Minh Lưu tin",~155 triệu/m2,38m2,Bán nhà riêng,,3 tầng,3,,1,2 phòng,
https://nhadat.cafeland.vn/phan-lo-nguyen-ngoc-nai-thanh-xuan-vi-tri-dep-ngo-o-to-thong-kinh-doan-2268744.html,PHÂN LÔ NGUYỄN NGỌC NẠI —- THANH XUÂN- VỊ TRÍ ĐẸP - NGÕ Ô TÔ THÔNG - KINH DOAN,"Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội Lưu tin",~357 triệu/m2,52m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-mat-tien-can-goc-khu-cu-xa-ngan-hang-quan-7-2267610.html,Nhà mặt tiền căn góc khu cư xá ngân hàng quận 7,"Đường số 10, Tân Thuận Tây, Quận 7, TP. Hồ Chí Minh Lưu tin",~178 triệu/m2,94m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-rieng-1-lau-tai-hem-tran-xuan-soan-gia-35ty-34m2-2pn-3wc-2267516.html,"Bán nhà riêng 1 lầu tại hẻm Trần Xuân Soạn giá 3.5tỷ 34m2, 2PN, 3WC","KB47, Cầu Tân Thuận 2, Tân Thuận Tây, Quận 7, TP. Hồ Chí Minh Lưu tin",~102 triệu/m2,34m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/mat-thanh-khoan-can-ban-nen-para-grus-120m2-chi-13trm-so-hong-lau-dai-2238255.html,MẤT THANH KHOẢN CẦN BÁN NỀN PARA GRUS 120m2 CHỈ 13tr/m - SỔ HỒNG LÂU DÀI,"Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa Lưu tin",~108 nghìn/m2,120m2,Bán đất nền dự án,,,,15m - 20m,,,Sổ hồng
https://nhadat.cafeland.vn/ban-biet-thu-can-goc-dep-tai-caraworld-cam-ranh-3pn-453m2-chi-26ty-shr-2267727.html,"Bán Biệt Thự Căn Góc Đẹp Tại CaraWorld Cam Ranh 3PN - 453m2 Chỉ 26ty, SHR","Cam Nghĩa, Cam Ranh, Khánh Hòa Lưu tin","~57,2 triệu /m2",453.8m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/biet-thu-nghi-duong-lien-ke-san-bay-view-bien-so-hong-lau-dai-chi-26ty-2268619.html,BIỆT THỰ NGHĨ DƯỠNG LIỀN KỀ SÂN BAY VIEW BIỂN SỔ HỒNG LÂU DÀI CHỈ 26TY,"Cam Nghĩa, Cam Ranh, Khánh Hòa Lưu tin","~57,2 triệu /m2",453.8m2,Bán biệt thự,Đông Bắc,1 tầng,3,10m - 15m,1,3 phòng,Sổ hồng
https://nhadat.cafeland.vn/king-hills-residence-noi-an-cu-ly-tuong-dau-tu-sinh-loi-ben-vung-2268742.html,"King Hills Residence - Nơi an cư lý tưởng, đầu tư sinh lời bền vững","Thanh Phú, Bến Lức, Long An Lưu tin",~22 triệu /m2,100m2,Bán đất nền dự án,,,,,,,Sổ hồng
https://nhadat.cafeland.vn/ban-quy-dat-du-an-16-ha-giap-song-sai-gon-binh-duonggia-18-trieum2-2268476.html,"Bán quỹ đất dự án 16 ha giáp sông Sài Gòn - Bình Dương,giá 1.8 triêụ/m2.","Bến Cát, An Tây, Bến Cát, Bình Dương Lưu tin",~1 tỷ 800 triệu/m2,160m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-shophouse-view-ho-trung-tam-phu-quoc-2268223.html,BÁN SHOPHOUSE VIEW HỒ TRUNG TÂM PHÚ QUỐC.,"Gành Dầu, Phú Quốc, Kiên Giang Lưu tin",~106 triệu/m2,177m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ban-biet-thu-quan7-kdc-ven-song-718m-ham-tret-2-lau-gia-22-ty-tl-2268423.html,"Bán biệt thự Quận.7 -KDC Ven Sông (7×18m) hầm trệt 2 lầu, giá 22 tỷ TL","Đường 16, Tân Phong, Quận 7, TP. Hồ Chí Minh Lưu tin",~174 triệu/m2,126m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/rong-dep-gia-re-ban-nha-42-x-15-2-tang-sat-mat-tien-pham-van-bach-tan-binh-2268740.html,RỘNG ĐẸP- GIÁ RẺ-BÁN NHÀ 4.2 X 15- 2 TẦNG- SÁT MẶT TIỀN PHẠM VĂN BẠCH - TÂN BÌNH,"Phạm Văn Bạch, Phường 15, Quận Tân Bình, TP. Hồ Chí Minh Lưu tin","~85,7 triệu /m2",63m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nam-tai-trung-tam-quan-thanh-xuan-noi-giao-thoa-giua-nhip-song-soi-dong-2268739.html,Nằm tại trung tâm quận Thanh Xuân – nơi giao thoa giữa nhịp sống sôi động,"Kim Giang, Thanh Xuân, Hà Nội Lưu tin",~292 triệu/m2,41m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-can-ho-nghi-duong-mat-tien-bien-chi-tu-350-trieu-thanh-toan-10-trieu-thang-2267779.html,"Bán căn hộ nghỉ dưỡng mặt tiền biển chỉ từ 350 triệu, thanh toán 10 triệu/ tháng (Tin Hết Hạn)","Phường 10, Vũng Tàu, Bà Rịa - Vũng Tàu Lưu tin","~77,7 triệu /m2",45m2,Bán căn hộ chung cư,,,1,5m,1,1 phòng,Hợp đồng
https://nhadat.cafeland.vn/nha-1-tret-1-lau-moi-hoan-thien-nga-tu-mieu-ong-cu-binh-duong-2228108.html,nhà 1 trệt 1 lầu Mới Hoàn thiện ngã tư miếu ông cù bình dương,"Võ Thị Sáu, Thái Hòa, Tân Uyên, Bình Dương Lưu tin","~24,4 triệu /m2",40m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ban-dat-mat-tien-tinh-lo-17-gan-cau-gie-huong-lam-huong-khe-ha-tinh-buon-ban-2259730.html,"Bán Đất Mặt tiền Tỉnh Lộ 17 Gần cầu Gie Hương lâm hương khê hà tĩnh, Buôn Bán","Hương Lâm, Hương Khê, Hà Tĩnh Lưu tin",~1 triệu /m2,300m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-cap-dat-so-rieng-binh-phuoc-gan-kcn-minh-hung-han-quoc-320-trieu-lo-2264970.html,Bán Cặp Đất Sổ riêng Bình phước Gần KCN minh Hưng Hàn quốc 320 triệu / Lô,"Quốc Lộ 13, Đồng Nơ, Hớn Quản, Bình Phước Lưu tin","~1,8 triệu /m2",175m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-nha-1-tret-2-lau-so-hong-rieng-phuong-dong-hoa-di-an-binh-duong-2265238.html,"Bán Nhà 1 trệt 2 Lầu sổ hồng riêng, phường đông hòa dĩ an, Bình dương.","Hai bà trưng nối dài, Đông Hoà, Dĩ An, Bình Dương Lưu tin","~66,6 triệu /m2",60m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/sieu-pham-dau-tu-4-lo-lien-ke-an-thuong-29-cach-bien-300m-da-nang-2268737.html,SIÊU PHẨM ĐẦU TƯ – 4 LÔ LIỀN KỀ AN THƯỢNG 29 – CÁCH BIỂN 300M - ĐÀ NẴNG,"An Thượng 29, Mỹ An, Ngũ Hành Sơn, TP. Đà Nẵng Lưu tin",~187 triệu/m2,320m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/quan-10-can-ho-60m2-2pn-full-tang-het-noi-that-chi-hon-2-ty-2268736.html,Quận 10- căn hộ 60m2 - 2PN full tặng hết nội thất chỉ hơn 2 tỷ.,"Sư Vạn Hạnh, Phường 13, Quận 10, TP. Hồ Chí Minh Lưu tin","~51,6 triệu /m2",54m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/ban-khach-san-duong-hoang-viet-q-tan-binh-8-18-m-9-lau-gia-48-ty-2268734.html,"Bán khách sạn đường Hoàng Việt -Q. Tân Binh (8× 18 m) 9 lầu, giá 48 tỷ","Hoàng Việt, Phường 4, Quận Tân Bình, TP. Hồ Chí Minh Lưu tin",~328 triệu/m2,146m2,Bán nhà hàng - Khách sạn,,,,,,,
https://nhadat.cafeland.vn/nha-mat-tien-go-vap-duong-so-6-ngang-4m-dai-11m-shcn-44m2-tret-lau-hc-du-2265607.html,Nhà mặt tiền Gò Vấp đường số 6 ngang 4m dài 11m SHCN 44m2 trệt lầu HC đủ,"Đường số 6, Phường 5, Quận Gò Vấp, TP. Hồ Chí Minh Lưu tin",~118 triệu/m2,44m2,Bán nhà riêng,,2 tầng,2,8m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/sieu-pham-can-ho-bien-cua-sun-group-tai-da-nang-cach-bien-300m-2268733.html,SIÊU PHẨM CĂN HỘ BIỂN CỦA SUN GROUP TẠI ĐÀ NẴNG - CACH BIEN 300M,"Mân Thái, Sơn Trà, TP. Đà Nẵng Lưu tin",,,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/kdt-moi-danko-riverside-co-hoi-dau-tu-som-sinh-loi-tot-nhat-bac-giang-2268732.html,KĐT mới Danko Riverside - Cơ hội đầu tư sớm sinh lời tốt nhất Bắc Giang,"Trần Quang Khải, Thọ Xương, TP. Bắc Giang, Bắc Giang Lưu tin",,102m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/go-vap-ban-dat-mat-tien-duong-so-18-ngay-le-van-tho-2268731.html,"GÒ VẤP, BÁN ĐẤT MẶT TIỀN ĐƯỜNG SỐ 18, NGAY LÊ VĂN THỌ","Đường số 18, Phường 8, Quận Gò Vấp, TP. Hồ Chí Minh Lưu tin","~89,9 triệu /m2",275m2,Bán đất thổ cư,Đông,,,15m - 20m,,,Sổ hồng
https://nhadat.cafeland.vn/co-hoi-dau-tu-tot-nhat-2025-tai-bac-giang-chuan-kdt-dau-tien-danko-riverside-2268730.html,Cơ hội đầu tư tốt nhất 2025 tại bắc giang - chuẩn KĐT đầu tiên Danko Riverside,"Trần Quang Khải, Đa Mai, TP. Bắc Giang, Bắc Giang Lưu tin",,102m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ban-nha-hoan-thien-full-noi-that-thanh-toan-chi-tu-839-trieu-20-tai-tpct-2268727.html,"Bán nhà hoàn thiện full nội thất, thanh toán chỉ từ 839 triệu (20%) tại TPCT","Vũ Đình Liệu, Hưng Thạnh, Cái Răng, TP. Cần Thơ Lưu tin","~9,8 triệu /m2",85m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/chinh-chu-ban-lo-biet-thu-thi-tran-luong-son-ngay-mat-song-bui-2268726.html,Chính chủ bán lô biệt thự thị trấn Lương Sơn ngay mặt sông Bùi,"Hợp Châu, Lương Sơn, Hòa Bình Lưu tin","~68,891/m2",275.8m2,Bán đất nền dự án,Tây Bắc,,,15m - 20m,,,Sổ hồng
https://nhadat.cafeland.vn/happy-one-sora-gia-chi-tu-459-trieum2-co-hoi-hiem-co-cho-nguoi-biet-nam-bat-2268723.html,HAPPY ONE SORA Giá chỉ từ 45.9 triệu/m² – cơ hội hiếm có cho người biết nắm bắt,"Đường số 9, Linh Xuân, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin",~777 nghìn/m2,59m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/happy-one-sora-gia-chi-tu-459-trieum2-co-hoi-sinh-loi-khong-the-tot-hon-2268722.html,"HAPPY ONE SORA - Giá chỉ từ 45,9 triệu/m² – cơ hội sinh lời không thể tốt hơn!","Đường số 9, Linh Xuân, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin",~777 nghìn/m2,59m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/gia-chi-hon-2-ty-qua-hiem-de-tim-duoc-nen-thu-2-cung-phan-khuc-2268721.html,Gía chỉ hơn 2 tỷ – quá hiếm để tìm được nền thứ 2 cùng phân khúc,"Đường số 22, Linh Ðông, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin","~56,2 triệu /m2",48m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/peninsula-noi-tinh-hoa-hoi-tu-khang-dinh-dang-cap-song-2268718.html,"Peninsula ""Nơi tinh hoa hội tụ, khẳng định đẳng cấp sống""","Lô A21, Lê Văn Duyệt, Nại Hiên Đông, Sơn Trà, TP. Đà Nẵng Lưu tin","~56,4 triệu /m2",62m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/cap-nhat-lien-tuc-bang-gia-moi-khu-do-thi-long-hung-so-do-san-gio-hang-that-2268716.html,"Cập nhật liên tục bảng giá mới Khu đô thị Long Hưng, sổ đỏ sẵn, giỏ hàng thật","Long Hưng, Biên Hòa, Đồng Nai Lưu tin",~215 nghìn/m2,100m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/lo-dat-duy-nhat-con-sot-lai-khu-nha-o-le-phong-binh-chuan-74m2-chi-2-ty25-2268713.html,"LÔ ĐẤT DUY NHẤT CÒN SÓT LẠI, Khu nhà ở Lê Phong Bình Chuẩn, 74m2, chỉ 2 tỷ25","ĐT 743, Bình Chuẩn, Thuận An, Bình Dương Lưu tin","~30,4 triệu /m2",74m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/tdc-phuoc-thien-nhon-trach-dn-luon-la-su-dau-tu-an-toan-va-ben-vung-2266580.html,TDC Phước Thiền- Nhơn Trạch _ĐN. luôn là sự đầu tư an toàn và bền vững,"Lý Thái Tổ, Phước Thiền, Nhơn Trạch, Đồng Nai Lưu tin",~24 triệu /m2,100m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-cc-dep-tai-the-charm-an-hung-5484-ty-717m2-2pn-day-du-tien-ich-2268712.html,"Bán CC đẹp tại The Charm An Hưng, 5,484 tỷ, 71.7m2, 2PN, đầy đủ tiện ích","đường Nguyễn Thanh Bình, La Khê, Hà Đông, Hà Nội Lưu tin","~76,4 triệu /m2",71.7m2,Bán căn hộ chung cư,Đông Bắc,,2,,1,2 phòng,Giấy tờ hợp lệ
https://nhadat.cafeland.vn/chinh-chu-ban-nha-le-van-duyet-giap-q1-10m-ra-hem-xe-tai-39m2-2-tang-3-pn-2268355.html,Chính chủ bán nhà Lê Văn Duyệt - Giáp Q1 - 10m ra hẻm xe tải-39m2 - 2 tầng 3 PN,"Đinh Tiên Hoàng, Phường 1, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",,,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-gap-can-ho-2pn2wc-bcons-plaza-view-ho-boi-177-ty-bao-phi-sang-ten-so-hong-2266345.html,"Bán gấp căn hộ 2PN2WC Bcons Plaza view hồ bơi, 1,77 tỷ bao phí sang tên sổ hồng","Đồ Sơn, Đông Hoà, Dĩ An, Bình Dương Lưu tin","~34,4 triệu /m2",51.33m2,Bán căn hộ chung cư,,30 tầng,2,30m - 50m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/khu-phan-lo-dep-nhu-tranh-ve-le-phong-binh-chuan-thuan-an-64m2-3-tang-3-ty-8-2268711.html,"Khu phân lô đẹp như tranh vẽ - Lê Phong Bình Chuẩn Thuận An 64m2 3 tầng, 3 tỷ 8","ĐT 743, Bình Chuẩn, Thuận An, Bình Dương Lưu tin","~59,3 triệu /m2",64m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-pho-san-vuon-3-tang-130-m2-tai-khu-tay-sai-gon-gia-dau-tu-850-trieu-2262912.html,Bán nhà phố sân vườn 3 tầng 130 m2 tại khu Tây Sài Gòn giá đầu tư 850 triệu,"Lương Hòa, Bến Lức, Long An Lưu tin","~6,5 triệu /m2",130m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-pho-san-vuon-xay-dung-3-tang-tra-gop-chi-tu-750-trieucan-so-hong-rieng-2252518.html,"Bán nhà phố sân vườn xây dựng 3 tầng trả góp chỉ từ 750 triệu/căn, sổ hồng riêng","ĐT 824 (kể cả phía cặp kênh), Lương Hòa, Bến Lức, Long An Lưu tin","~9,3 triệu /m2",80m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-biet-thu-san-vuon-3-tang-gom-3pn3wc-ven-kenh-luong-hoa-binh-chanh-2253363.html,Bán biệt thự sân vườn 3 tầng gồm 3PN+3WC ven kênh Lương Hòa Bình Chánh,"Lương Hòa, Bến Lức, Long An Lưu tin","~8,8 triệu /m2",168.7m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/hoc-mon-dat-mat-tien-thai-thi-giu-ba-diem-dt-241m2-gia-115-ty-2267179.html,"HÓC MÔN, ĐẤT MẶT TIỀN THÁI THỊ GIỮ, BÀ ĐIỂM DT 241m2 GIÁ 11.5 TỶ","Thái Thị Giữ, Bà Điểm, Huyện Hóc Môn , TP. Hồ Chí Minh Lưu tin","~47,7 triệu /m2",241m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/go-vap-biet-thu-mat-tien-hem-496-duong-quang-ham-dt-25x40m-2267194.html,"GÒ VẤP, BIỆT THỰ MẶT TIỀN HẺM 496 DƯƠNG QUẢNG HÀM, DT 25x40m","496, Dương Quãng Hàm, Phường 6, Quận Gò Vấp, TP. Hồ Chí Minh Lưu tin","~99,4 triệu /m2",915m2,Bán biệt thự,Bắc,,,15m - 20m,,,Sổ hồng
https://nhadat.cafeland.vn/kdt-ciputra-189m-3t-mt-9m-88-ty-biet-thu-cao-cap-mat-duong-30m-2267227.html,KĐT CIPUTRA 189M - 3T - MT: 9m - 88 TỶ - BIỆT THỰ CAO CẤP - MẶT ĐƯỜNG 30M,"C2, Phú Thượng, Phú Thượng, Tây Hồ, Hà Nội Lưu tin",~465 triệu/m2,189m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/1-nha-xay-tho-4-tang-ben-canh-chung-cu-tan-thanh-2-vi-tri-dep-2267409.html,"1 nhà xây thô 4 tầng, bên cạnh chung cư Tân Thành 2. Vị trí đẹp.","Quảng Thành, TP. Thanh Hóa, Thanh Hóa Lưu tin","~50,3 triệu /m2",90m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-chung-cu-mini-42m2-165ty-gan-khu-do-thi-trung-van-vinaconex-3-2268707.html,"Bán chung cư mini 42m2, 1.65tỷ (gần Khu đô thị Trung Văn-Vinaconex 3)","Đại lộ Thăng Long, An Khánh, Hoài Đức, Hà Nội Lưu tin","~39,2 triệu /m2",42m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/111m-dong-son-duong-6m-o-to-tranh-150m-ra-quoc-lo-6-nga-tu-got-2268706.html,111m đông sơn đường 6m ô tô tránh 150m ra quốc lộ 6 ngã tư gốt,"Đông Sơn, Chương Mỹ, Hà Nội Lưu tin",~Thương lượng/m2,111m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-can-ho-chung-cu-khu-do-thi-goldmark-city-136-ho-tung-mau-110m2-3-ngu-full-2268056.html,"Bán căn hộ chung cư khu đô thị Goldmark City 136 Hồ Tùng Mậu 110m2, 3 ngủ, full","136, Phú Diễn, Bắc Từ Liêm, Hà Nội Lưu tin","~65,4 triệu /m2",110m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/can-ban-gap-nha-dong-tien-cao-gan-quan-uy-bac-tu-liem-84m2-7t-26-p-khep-kin-du-2268114.html,"Cần bán gấp nhà dòng tiền cao gần quận ủy bắc từ liêm 84m2, 7T, 26 P khép kín đủ","Tây Tựu, Tây Tựu, Bắc Từ Liêm, Hà Nội Lưu tin",~211 triệu/m2,84m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/co-hoi-dau-tu-sieu-pham-dat-nen-tai-tp-dong-trieu-chi-voi-680-trieu-2268705.html,Cơ hội đầu tư siêu phẩm đất nền tại Tp. Đông Triều chỉ với 680 triệu,"Khu Yên Sơn, Yên Thọ, Đông Triều, Quảng Ninh Lưu tin","~8,5 triệu /m2",80m2,Bán đất thổ cư,,,,8m,,,Sổ hồng
https://nhadat.cafeland.vn/thong-tin-du-an-ttc-plaza-aeon-mall-da-nang-2253817.html,THÔNG TIN DỰ ÁN TTC PLAZA AEON MALL ĐÀ NẴNG,"Chính Gián, Thanh Khê, TP. Đà Nẵng Lưu tin",,,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/shophouse-khoi-de-sun-ponte-residence-duong-tran-hung-dao-mat-song-han-son-tra-2237612.html,"SHOPHOUSE KHỐI ĐẾ SUN PONTE RESIDENCE ĐƯỜNG TRẦN HƯNG ĐẠO MẶT SÔNG HÀN, SƠN TRÀ","Trần Hưng Đạo, An Hải Tây, Sơn Trà, TP. Đà Nẵng Lưu tin",,,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/14-shophouse-duong-tran-hung-dao-khoi-de-sun-ponte-residence-song-han-son-tra-2239069.html,14 SHOPHOUSE ĐƯỜNG TRẦN HƯNG ĐẠO - KHỐI ĐẾ SUN PONTE RESIDENCE SÔNG HÀN SƠN TRÀ,"Trần Hưng Đạo, An Hải Tây, Sơn Trà, TP. Đà Nẵng Lưu tin",,,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/kho-hang-toa-can-ho-da-nang-gia-tot-vi-tri-dep-dau-tu-co-dong-tien-on-dinh-2258466.html,"KHO HÀNG TÒA CĂN HỘ ĐÀ NẴNG GIÁ TỐT - VỊ TRÍ ĐẸP, ĐẦU TƯ CÓ DÒNG TIỀN ỔN ĐỊNH","Ngô Quyền, An Hải Đông, Sơn Trà, TP. Đà Nẵng Lưu tin",,,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/can-goc-monarchy-3br-114m-mat-duong-tran-hung-dao-son-tra-ke-song-han-da-nang-2243786.html,"Căn góc Monarchy 3BR 114m, mặt đường Trần Hưng Đạo, Sơn Trà, kề sông Hàn Đà Nẵng","An Hải Tây, Sơn Trà, TP. Đà Nẵng Lưu tin","~46,4 triệu /m2",114m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/can-nha-truc-dien-mat-nuoc-song-han-can-goc-voi-gia-tot-nhat-thi-truong-2256106.html,CĂN NHÀ TRỰC DIỆN MẶT NƯỚC SÔNG HÀN – CĂN GÓC VỚI GIÁ TỐT NHẤT THỊ TRƯỜNG,"Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, TP. Đà Nẵng Lưu tin",,,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/shophouse-5-tang-mat-tien-duong-tran-hung-dao-qson-tra-vua-o-vua-kinh-doanh-2243297.html,SHOPHOUSE 5 TẦNG MẶT TIỀN ĐƯỜNG TRẦN HƯNG ĐẠO Q.SƠN TRÀ – VỪA Ở VỪA KINH DOANH,"Nại Hiên Đông, Sơn Trà, TP. Đà Nẵng Lưu tin",,,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/the-sonata-tuyet-tac-kien-truc-mang-pho-co-hoi-an-tai-hien-ben-bo-song-han-2243760.html,THE SONATA - TUYỆT TÁC KIẾN TRÚC MANG PHỐ CỔ HỘI AN TÁI HIỆN BÊN BỜ SÔNG HÀN,"Nại Hiên Đông, Sơn Trà, TP. Đà Nẵng Lưu tin",,420m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/can-nha-2br-truc-dien-mat-nuoc-song-han-can-goc-gia-tot-nhat-thi-truong-2243995.html,CĂN NHÀ 2BR TRỰC DIỆN MẶT NƯỚC SÔNG HÀN – CĂN GÓC GIÁ TỐT NHẤT THỊ TRƯỜNG,"Nại Hiên Đông, Sơn Trà, TP. Đà Nẵng Lưu tin",,,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/thong-tin-chi-tiet-du-an-danang-landmark-tower-cdt-0922156768-2251329.html,THÔNG TIN CHI TIẾT DỰ ÁN DANANG LANDMARK TOWER - CĐT: 0922.1567.68,"Bạch Đằng, Bình Hiên, Hải Châu, TP. Đà Nẵng Lưu tin",,,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/tien-ich-du-an-da-nang-landmark-tower-cdt-cosmos-housing-2251335.html,TIỆN ÍCH DỰ ÁN ĐÀ NẴNG LANDMARK TOWER - CĐT COSMOS HOUSING,"Bạch Đằng, Bình Hiên, Hải Châu, TP. Đà Nẵng Lưu tin",,,Bán căn hộ chung cư,,,,,,,
